date,open,high,low,close,vol,per,pbr
2016-05-18,"210,000","215,500","207,500","213,000","76,340",522,69
2016-05-19,"216,000","224,000","215,500","220,000","147,943",539,72
2016-05-20,"221,000","223,000","218,000","220,000","66,610",539,72
2016-05-23,"219,500","220,000","212,500","213,500","54,197",523,69
2016-05-24,"214,000","217,500","211,000","212,000","46,372",519,69
2016-05-25,"213,500","219,000","212,500","217,000","42,142",531,71
2016-05-26,"217,000","217,500","209,500","209,500","56,190",513,68
2016-05-27,"211,500","212,000","205,500","207,000","77,925",507,67
2016-05-30,"207,000","207,500","203,000","205,000","51,797",502,67
2016-05-31,"204,500","208,000","204,000","207,500","64,304",508,67
2016-06-01,"206,000","207,000","203,000","203,500","60,462",498,66
2016-06-02,"204,500","205,500","203,000","203,000","43,621",497,66
2016-06-03,"203,500","204,500","202,000","202,500","52,949",496,66
2016-06-07,"202,500","205,500","202,500","203,500","34,671",498,66
2016-06-08,"204,500","205,500","203,500","205,000","30,863",502,67
2016-06-09,"206,000","206,000","203,000","203,500","45,931",498,66
2016-06-10,"204,500","204,500","202,000","203,000","38,177",497,66
2016-06-13,"202,500","205,000","201,500","203,000","47,639",497,66
2016-06-14,"203,500","206,000","202,500","204,000","42,111",499,66
2016-06-15,"205,000","205,000","201,500","202,000","32,827",495,66
2016-06-16,"202,500","204,000","200,500","200,500","35,813",491,65
2016-06-17,"202,000","203,000","196,000","197,500","50,590",484,64
2016-06-20,"198,500","200,000","197,500","198,000","33,393",485,64
2016-06-21,"198,000","198,000","193,000","194,000","60,273",475,63
2016-06-22,"193,000","195,000","191,500","193,000","55,338",473,63
2016-06-23,"193,000","194,000","191,000","192,500","34,251",471,63
2016-06-24,"193,500","194,000","183,500","186,000","75,226",455,60
2016-06-27,"182,500","196,500","182,000","195,000","79,462",477,63
2016-06-28,"192,000","194,000","189,500","191,000","35,188",468,62
2016-06-29,"191,000","193,500","191,000","192,500","25,232",471,63
2016-06-30,"193,500","195,000","191,500","195,000","26,581",477,63
2016-07-01,"193,500","197,000","191,500","194,500","48,846",476,63
2016-07-04,"195,500","197,000","193,500","194,500","39,834",476,63
2016-07-05,"195,000","197,000","194,000","197,000","25,459",482,64
2016-07-06,"197,500","198,000","191,500","192,000","31,788",470,62
2016-07-07,"192,500","195,000","189,500","190,000","42,899",465,62
2016-07-08,"191,000","192,500","188,000","191,000","28,916",468,62
2016-07-11,"191,000","192,500","189,500","192,500","26,839",471,63
2016-07-12,"193,000","193,000","191,000","192,000","18,531",470,62
2016-07-13,"192,500","193,500","188,500","190,000","59,745",465,62
2016-07-14,"190,000","190,500","188,500","190,500","26,317",466,62
2016-07-15,"191,000","194,000","190,000","193,000","39,609",473,63
2016-07-18,"192,500","193,500","190,500","191,500","24,993",469,62
2016-07-19,"190,500","193,000","190,000","191,500","17,398",469,62
2016-07-20,"192,000","192,000","189,500","191,500","14,396",469,62
2016-07-21,"190,500","192,000","190,000","191,000","18,722",468,62
2016-07-22,"190,000","190,500","189,000","189,500","27,904",464,62
2016-07-25,"190,000","190,500","187,000","189,500","32,150",464,62
2016-07-26,"189,500","189,500","187,000","188,000","30,242",460,61
2016-07-27,"188,000","189,000","187,500","188,500","26,393",462,61
2016-07-28,"188,500","189,000","186,000","188,000","29,769",460,61
2016-07-29,"188,000","188,000","180,500","182,000","118,119",446,59
2016-08-01,"182,000","183,000","179,500","182,500","45,543",447,59
2016-08-02,"181,000","184,000","181,000","183,000","27,285",448,60
2016-08-03,"181,000","182,000","180,000","180,500","21,999",442,59
2016-08-04,"181,500","181,500","179,500","181,500","26,490",444,59
2016-08-05,"182,000","184,000","180,500","182,000","24,120",446,59
2016-08-08,"181,000","183,000","180,000","181,500","21,984",444,59
2016-08-09,"181,000","184,500","180,500","184,000","29,712",451,60
2016-08-10,"182,500","185,000","182,500","184,000","19,463",451,60
2016-08-11,"183,500","185,500","182,000","184,500","27,773",452,60
2016-08-12,"185,000","187,500","184,000","186,000","35,326",455,60
2016-08-16,"187,500","189,000","186,000","188,500","39,448",462,61
2016-08-17,"188,000","188,500","185,500","188,500","31,057",462,61
2016-08-18,"189,000","189,000","185,500","186,000","20,450",455,60
2016-08-19,"184,000","185,000","180,500","181,500","43,164",444,59
2016-08-22,"181,000","181,000","178,000","178,500","43,668",437,58
2016-08-23,"179,500","179,500","175,000","176,500","53,305",432,57
2016-08-24,"176,500","180,000","175,000","179,000","59,087",438,58
2016-08-25,"179,000","182,000","178,500","180,500","36,739",442,59
2016-08-26,"184,000","197,500","184,000","196,500","238,795",481,64
2016-08-29,"195,500","201,000","194,500","197,500","109,564",484,64
2016-08-30,"197,000","201,000","192,000","199,500","90,220",488,65
2016-08-31,"196,500","206,000","196,000","203,500","96,578",498,66
2016-09-01,"203,000","204,500","198,000","199,500","53,003",488,65
2016-09-02,"199,500","204,500","197,500","203,500","46,559",498,66
2016-09-05,"203,500","205,000","202,500","205,000","37,398",502,67
2016-09-06,"205,500","205,500","199,500","200,000","48,618",490,65
2016-09-07,"199,000","200,500","197,000","200,500","42,374",491,65
2016-09-08,"199,000","203,500","196,500","203,500","47,947",498,66
2016-09-09,"203,000","203,000","195,500","196,500","45,669",481,64
2016-09-12,"196,000","198,000","193,500","194,000","29,623",475,63
2016-09-13,"195,500","197,000","190,500","193,000","40,351",473,63
2016-09-19,"191,000","193,500","186,500","188,500","55,360",462,61
2016-09-20,"188,000","190,000","185,500","189,500","47,342",464,62
2016-09-21,"188,000","189,500","185,500","189,500","31,867",464,62
2016-09-22,"188,500","190,000","186,500","187,000","45,623",458,61
2016-09-23,"188,000","191,000","187,000","190,000","27,062",465,62
2016-09-26,"191,000","192,000","186,500","188,000","27,874",460,61
2016-09-27,"187,500","189,000","185,500","187,000","33,990",458,61
2016-09-28,"187,000","189,500","186,500","188,000","24,678",460,61
2016-09-29,"189,000","190,000","186,000","186,000","47,649",455,60
2016-09-30,"184,000","185,000","180,500","181,500","49,322",444,59
2016-10-04,"184,000","187,500","184,000","185,500","44,855",454,60
2016-10-05,"184,500","188,500","183,000","187,500","31,373",459,61
2016-10-06,"186,500","188,000","185,500","185,500","24,818",454,60
2016-10-07,"184,000","186,500","184,000","185,500","18,616",454,60
2016-10-10,"187,000","189,500","186,000","188,000","38,396",460,61
2016-10-11,"190,000","192,000","186,000","186,500","38,938",457,61
2016-10-12,"188,500","193,500","188,000","190,000","48,438",465,62
2016-10-13,"189,000","191,500","186,500","189,000","35,664",463,61
2016-10-14,"191,000","199,000","191,000","197,500","113,993",484,64
2016-10-17,"198,500","200,500","197,500","197,500","58,684",484,64
2016-10-18,"198,000","205,000","196,500","204,000","101,023",499,66
2016-10-19,"203,500","206,000","201,000","203,000","72,755",497,66
2016-10-20,"205,500","205,500","202,000","204,500","31,883",501,67
2016-10-21,"203,000","204,000","196,500","197,000","55,824",482,64
2016-10-24,"198,000","200,500","196,500","199,500","28,052",488,65
2016-10-25,"199,000","199,000","185,500","187,500","182,809",459,61
2016-10-26,"186,500","191,500","185,500","189,000","59,798",463,61
2016-10-27,"188,500","191,000","188,500","189,000","20,091",463,61
2016-10-28,"188,500","189,000","186,000","186,500","21,479",457,61
2016-10-31,"186,000","188,000","186,000","186,000","19,863",455,60
2016-11-01,"186,000","187,000","181,500","184,500","18,738",452,60
2016-11-02,"185,000","185,500","181,500","183,000","33,862",448,60
2016-11-03,"184,000","184,000","181,500","182,500","15,723",447,59
2016-11-04,"182,000","183,500","179,500","181,500","28,578",444,59
2016-11-07,"183,000","184,500","181,000","183,500","26,121",449,60
2016-11-08,"184,500","186,000","183,500","186,000","29,440",455,60
2016-11-09,"189,000","197,000","184,500","191,000","156,253",468,62
2016-11-10,"192,000","195,500","191,000","191,500","48,130",469,62
2016-11-11,"190,500","192,000","188,500","190,500","23,376",466,62
2016-11-14,"191,500","192,000","188,000","190,500","31,138",466,62
2016-11-15,"191,500","191,500","189,000","190,000","19,052",465,62
2016-11-16,"189,500","191,500","186,500","187,000","38,033",458,61
2016-11-17,"188,000","193,500","186,500","193,000","31,489",473,63
2016-11-18,"192,500","192,500","189,000","191,000","26,845",468,62
2016-11-21,"192,000","192,000","185,000","185,500","37,571",454,60
2016-11-22,"185,000","187,000","184,000","185,500","27,789",454,60
2016-11-23,"184,500","186,500","184,000","186,000","21,490",455,60
2016-11-24,"186,500","186,500","182,000","182,500","28,187",447,59
2016-11-25,"183,000","183,000","181,500","183,000","23,687",448,60
2016-11-28,"182,000","182,500","180,000","181,000","28,713",443,59
2016-11-29,"180,500","183,500","180,500","183,500","20,843",449,60
2016-11-30,"182,500","184,500","180,000","180,500","38,226",442,59
2016-12-01,"180,500","182,000","178,500","182,000","23,872",446,59
2016-12-02,"180,500","180,500","175,500","176,000","69,936",431,57
2016-12-05,"177,000","177,000","173,000","174,500","36,312",427,57
2016-12-06,"175,000","176,000","173,000","175,500","44,259",430,57
2016-12-07,"174,500","177,000","174,000","176,000","26,088",431,57
2016-12-08,"176,000","182,500","176,000","182,500","37,038",447,59
2016-12-09,"182,000","182,000","178,500","180,500","25,650",442,59
2016-12-12,"179,000","181,000","178,500","179,500","15,446",439,58
2016-12-13,"181,000","181,000","178,000","179,500","25,994",439,58
2016-12-14,"180,000","182,000","178,000","178,500","29,163",437,58
2016-12-15,"179,500","181,500","178,500","181,500","32,269",444,59
2016-12-16,"181,000","181,000","178,000","178,500","32,027",437,58
2016-12-19,"182,500","184,500","179,500","183,000","83,654",448,60
2016-12-20,"183,000","184,000","181,500","183,500","29,932",449,60
2016-12-21,"182,000","183,500","180,000","180,500","30,676",442,59
2016-12-22,"180,000","181,000","176,500","176,500","66,004",432,57
2016-12-23,"177,000","179,000","176,000","178,500","31,456",437,58
2016-12-26,"178,500","179,000","175,000","177,500","36,693",435,58
2016-12-27,"176,500","178,000","176,000","177,000","27,707",433,58
2016-12-28,"176,000","177,500","175,500","176,000","30,994",431,57
2016-12-29,"176,500","177,500","175,000","176,000","22,614",431,57
2017-01-02,"175,500","176,000","171,500","172,000","42,861",746,52
2017-01-03,"172,000","173,500","170,000","173,000","34,550",750,53
2017-01-04,"172,500","172,500","171,000","171,500","42,407",743,52
2017-01-05,"173,000","173,500","171,000","173,000","25,519",750,53
2017-01-06,"172,500","173,000","171,500","172,500","24,341",748,52
2017-01-09,"173,000","173,000","169,000","169,500","49,429",735,52
2017-01-10,"169,000","169,000","167,000","168,000","42,767",728,51
2017-01-11,"169,000","169,000","164,500","166,000","76,923",720,50
2017-01-12,"166,000","168,000","165,500","167,000","44,342",724,51
2017-01-13,"167,500","170,500","166,500","170,000","39,844",737,52
2017-01-16,"172,500","174,500","171,000","173,500","64,156",752,53
2017-01-17,"174,000","174,500","172,000","173,500","41,526",752,53
2017-01-18,"173,500","178,500","171,500","178,500","70,179",774,54
2017-01-19,"177,000","179,000","173,000","174,000","65,391",754,53
2017-01-20,"174,500","177,000","173,000","177,000","38,961",767,54
2017-01-23,"178,000","179,500","176,000","177,500","45,655",769,54
2017-01-24,"178,000","179,500","176,000","178,000","30,045",772,54
2017-01-25,"179,000","179,000","172,500","173,000","40,293",750,53
2017-01-26,"174,000","178,000","173,500","176,000","46,134",763,54
2017-01-31,"175,500","177,500","173,500","176,000","28,712",763,54
2017-02-01,"175,000","177,000","171,000","172,000","63,067",746,52
2017-02-02,"172,000","173,500","170,000","170,500","47,330",739,52
2017-02-03,"171,500","172,000","169,500","170,500","30,702",739,52
2017-02-06,"171,500","175,000","171,000","173,500","32,660",752,53
2017-02-07,"174,000","178,000","173,500","178,000","48,199",772,54
2017-02-08,"178,000","178,000","174,000","175,500","30,142",761,53
2017-02-09,"175,500","176,000","173,500","173,500","34,492",752,53
2017-02-10,"175,000","176,000","174,500","175,000","36,654",759,53
2017-02-13,"176,000","182,000","175,000","180,000","67,145",780,55
2017-02-14,"180,500","183,000","180,000","183,000","53,503",793,56
2017-02-15,"183,000","187,500","181,000","187,000","88,401",811,57
2017-02-16,"187,500","187,500","183,000","184,500","42,325",800,56
2017-02-17,"184,500","185,000","181,000","182,000","36,212",789,55
2017-02-20,"183,000","184,000","181,000","182,500","17,992",791,55
2017-02-21,"183,500","188,000","183,500","187,500","55,168",813,57
2017-02-22,"187,500","191,000","185,000","189,500","87,146",821,58
2017-02-23,"192,000","199,500","192,000","198,000","149,713",858,60
2017-02-24,"196,000","203,500","196,000","203,000","110,799",880,62
2017-02-27,"202,500","203,000","197,000","198,000","52,827",858,60
2017-02-28,"197,000","200,000","194,000","199,500","74,456",865,61
2017-03-02,"199,500","199,500","191,500","193,000","82,320",837,59
2017-03-03,"187,000","187,500","176,000","183,500","174,813",795,56
2017-03-06,"182,000","182,000","176,000","180,500","75,843",782,55
2017-03-07,"181,500","184,000","179,500","181,500","55,626",787,55
2017-03-08,"180,000","182,000","178,500","181,500","45,016",787,55
2017-03-09,"181,500","185,500","181,000","183,000","52,974",793,56
2017-03-10,"183,000","186,000","181,000","181,500","47,501",787,55
2017-03-13,"181,500","185,000","181,000","182,500","30,448",791,55
2017-03-14,"184,000","184,000","181,000","182,000","45,938",789,55
2017-03-15,"182,500","182,500","176,000","176,500","44,966",765,54
2017-03-16,"177,500","180,000","177,000","179,000","37,393",776,54
2017-03-17,"180,500","185,500","179,500","185,000","60,763",802,56
2017-03-20,"185,000","185,000","180,000","181,500","37,699",787,55
2017-03-21,"182,500","182,500","179,000","180,000","40,851",780,55
2017-03-22,"181,000","181,000","178,500","178,500","30,635",774,54
2017-03-23,"179,500","182,500","178,500","182,000","36,363",789,55
2017-03-24,"182,500","187,500","181,000","186,500","53,619",808,57
2017-03-27,"187,000","191,000","185,500","190,000","72,024",824,58
2017-03-28,"190,000","191,000","187,000","188,000","47,944",815,57
2017-03-29,"189,500","190,500","187,000","188,500","30,598",817,57
2017-03-30,"188,500","191,500","187,000","187,500","37,894",813,57
2017-03-31,"187,500","191,000","187,000","191,000","38,169",828,58
2017-04-03,"191,000","199,000","191,000","198,500","78,686",860,60
2017-04-04,"198,500","198,500","195,500","196,000","41,273",850,60
2017-04-05,"196,500","198,000","190,500","194,000","58,574",841,59
2017-04-06,"192,000","195,500","191,000","194,000","24,164",841,59
2017-04-07,"194,000","200,500","193,500","200,000","55,921",867,61
2017-04-10,"200,000","200,000","189,500","191,000","61,942",828,58
2017-04-11,"192,500","196,500","189,000","189,500","49,182",821,58
2017-04-12,"191,500","197,500","191,500","196,500","62,309",852,60
2017-04-13,"197,000","199,000","195,000","198,500","39,626",860,60
2017-04-14,"198,000","199,000","196,000","197,500","21,769",856,60
2017-04-17,"199,500","203,500","194,000","203,000","64,066",880,62
2017-04-18,"204,000","205,500","201,000","205,000","60,905",889,62
2017-04-19,"204,500","205,000","200,500","204,000","45,860",884,62
2017-04-20,"204,500","207,000","202,500","206,500","43,887",895,63
2017-04-21,"205,500","209,000","205,000","208,000","47,340",902,63
2017-04-24,"208,000","209,000","206,000","207,000","25,564",897,63
2017-04-25,"205,000","207,500","202,500","205,500","51,024",891,62
2017-04-26,"203,500","207,500","203,500","206,500","33,652",895,63
2017-04-27,"206,000","210,000","202,500","203,500","36,129",882,62
2017-04-28,"201,000","205,000","201,000","204,500","35,925",886,62
2017-05-02,"203,000","206,000","200,000","205,000","46,685",889,62
2017-05-04,"202,500","210,000","202,500","209,500","64,456",908,64
2017-05-08,"209,500","213,500","207,000","213,500","63,979",925,65
2017-05-10,"214,500","215,000","206,500","208,500","73,095",904,63
2017-05-11,"210,000","223,500","207,500","220,500","96,890",956,67
2017-05-12,"220,500","227,000","217,500","225,500","124,599",977,69
2017-05-15,"223,000","229,000","221,500","229,000","56,443",993,70
2017-05-16,"229,000","229,500","224,000","226,500","53,787",982,69
2017-05-17,"224,500","234,000","223,000","233,500","74,230",1012,71
2017-05-18,"230,000","239,000","228,500","229,500","73,502",995,70
2017-05-19,"231,000","233,500","227,000","232,500","35,021",1008,71
2017-05-22,"235,000","235,000","225,500","231,500","55,635",1003,70
2017-05-23,"232,000","232,500","225,000","225,500","59,849",977,69
2017-05-24,"227,000","227,500","222,500","225,000","41,513",975,68
2017-05-25,"224,000","227,000","223,000","225,000","46,928",975,68
2017-05-26,"227,000","232,000","225,000","226,000","74,480",980,69
2017-05-29,"228,000","228,000","224,500","225,500","41,290",977,69
2017-05-30,"226,000","235,000","225,000","234,500","76,860",1016,71
2017-05-31,"233,500","244,500","232,500","243,500","90,306",1055,74
2017-06-01,"241,500","250,500","239,500","246,500","94,059",1068,75
2017-06-02,"246,500","253,500","245,500","247,500","53,720",1073,75
2017-06-05,"249,000","249,000","242,000","245,500","38,595",1064,75
2017-06-07,"242,000","252,500","242,000","251,500","61,228",1090,76
2017-06-08,"253,000","253,000","246,000","250,000","47,486",1084,76
2017-06-09,"250,000","250,000","245,500","248,000","45,422",1075,75
2017-06-12,"251,000","251,000","242,000","244,000","37,765",1058,74
2017-06-13,"244,000","251,500","244,000","246,500","34,626",1068,75
2017-06-14,"246,500","249,500","244,000","249,500","31,551",1081,76
2017-06-15,"249,500","249,500","241,500","247,000","47,162",1071,75
2017-06-16,"248,000","248,000","239,500","241,500","41,965",1047,73
2017-06-19,"242,000","243,500","235,500","237,000","35,285",1027,72
2017-06-20,"235,000","237,000","230,000","231,000","70,350",1001,70
2017-06-21,"228,000","232,000","223,500","230,000","66,360",997,70
2017-06-22,"228,500","231,000","225,500","231,000","47,943",1001,70
2017-06-23,"231,000","240,500","230,000","233,500","51,458",1012,71
2017-06-26,"234,000","234,000","226,500","227,500","31,956",986,69
2017-06-27,"228,500","241,500","227,500","237,000","63,252",1027,72
2017-06-28,"238,000","238,500","232,000","238,500","29,788",1034,73
2017-06-29,"236,500","237,500","232,500","234,500","31,710",1016,71
2017-06-30,"231,000","233,000","229,000","229,500","35,349",995,70
2017-07-03,"231,000","239,000","230,500","239,000","38,294",1036,73
2017-07-04,"236,000","237,500","231,500","232,000","21,401",1006,71
2017-07-05,"230,500","237,000","230,500","232,500","15,026",1008,71
2017-07-06,"232,000","232,000","227,000","229,500","38,278",995,70
2017-07-07,"228,000","231,000","227,500","230,500","18,418",999,70
2017-07-10,"228,000","236,000","227,000","233,500","40,132",1012,71
2017-07-11,"231,000","239,000","231,000","235,500","36,843",1021,72
2017-07-12,"235,500","245,000","235,500","237,500","77,259",1029,72
2017-07-13,"241,000","245,000","236,000","238,500","46,082",1034,73
2017-07-14,"237,000","239,000","232,000","236,500","36,509",1025,72
2017-07-17,"237,500","238,000","229,500","232,000","45,616",1006,71
2017-07-18,"232,000","237,000","230,000","230,500","36,149",999,70
2017-07-19,"232,500","233,500","230,500","231,000","30,382",1001,70
2017-07-20,"230,000","230,500","224,500","226,000","48,895",980,69
2017-07-21,"225,500","228,000","223,000","225,000","48,788",975,68
2017-07-24,"226,500","226,500","220,000","222,000","40,607",962,68
2017-07-25,"223,500","226,000","221,000","225,000","34,684",975,68
2017-07-26,"227,000","237,000","226,500","237,000","78,402",1027,72
2017-07-27,"238,500","238,500","231,500","235,500","38,962",1021,72
2017-07-28,"233,500","243,000","233,000","241,500","61,209",1047,73
2017-07-31,"240,000","242,000","234,000","238,000","45,233",1032,72
2017-08-01,"238,000","240,500","233,500","234,500","40,121",1016,71
2017-08-02,"234,500","235,500","230,000","231,000","29,072",1001,70
2017-08-03,"231,500","234,500","223,000","226,000","62,358",980,69
2017-08-04,"224,500","229,000","224,500","228,500","34,019",990,69
2017-08-07,"229,500","231,500","227,500","228,000","23,990",988,69
2017-08-08,"228,000","230,500","224,000","224,500","29,563",973,68
2017-08-09,"223,500","226,000","222,000","223,000","33,497",967,68
2017-08-10,"223,000","226,000","220,000","225,500","40,097",977,69
2017-08-11,"207,000","212,000","201,500","204,000","344,824",884,62
2017-08-14,"203,500","203,500","194,500","198,000","135,432",858,60
2017-08-16,"198,500","201,500","198,000","199,500","83,645",865,61
2017-08-17,"199,500","200,000","196,500","198,500","55,432",860,60
2017-08-18,"197,500","201,500","197,000","198,000","52,461",858,60
2017-08-21,"199,500","200,000","192,000","193,000","72,425",837,59
2017-08-22,"194,000","196,500","194,000","196,500","42,465",852,60
2017-08-23,"195,000","195,500","193,000","194,500","50,369",843,59
2017-08-24,"194,500","197,000","193,500","195,500","44,677",847,59
2017-08-25,"196,000","196,500","193,000","195,000","41,398",845,59
2017-08-28,"195,000","197,000","194,000","197,000","28,736",854,60
2017-08-29,"196,000","196,500","192,000","195,000","40,769",845,59
2017-08-30,"193,500","194,500","192,500","194,000","40,610",841,59
2017-08-31,"194,000","194,000","190,500","193,000","50,392",837,59
2017-09-01,"193,000","193,500","187,000","187,500","80,174",813,57
2017-09-04,"184,500","187,500","182,500","186,500","44,911",808,57
2017-09-05,"186,500","188,000","186,000","187,000","31,502",811,57
2017-09-06,"187,500","187,500","181,500","182,000","45,127",789,55
2017-09-07,"182,500","184,000","181,000","183,000","46,729",793,56
2017-09-08,"181,500","183,000","178,000","180,500","51,999",782,55
2017-09-11,"182,000","187,000","182,000","186,000","45,103",806,57
2017-09-12,"185,000","186,500","183,000","185,000","31,066",802,56
2017-09-13,"184,000","187,000","182,000","182,500","44,657",791,55
2017-09-14,"182,500","183,000","179,500","180,000","52,220",780,55
2017-09-15,"181,500","188,000","181,500","188,000","61,088",815,57
2017-09-18,"188,000","189,000","184,500","188,000","43,907",815,57
2017-09-19,"189,000","190,000","186,000","188,000","32,555",815,57
2017-09-20,"188,000","188,500","180,500","184,000","100,602",798,56
2017-09-21,"182,000","184,000","181,500","182,000","32,750",789,55
2017-09-22,"182,000","183,500","180,000","182,000","26,989",789,55
2017-09-25,"182,500","183,000","179,000","179,500","34,129",778,55
2017-09-26,"182,500","189,000","180,000","188,500","60,132",817,57
2017-09-27,"187,000","189,000","183,000","183,500","40,624",795,56
2017-09-28,"183,500","192,000","180,500","191,000","104,208",828,58
2017-09-29,"189,500","195,500","188,000","195,000","84,385",845,59
2017-10-10,"195,500","196,000","191,500","192,000","42,595",832,58
2017-10-11,"191,500","191,500","186,500","187,000","69,087",811,57
2017-10-12,"187,000","191,000","186,500","188,000","60,660",815,57
2017-10-13,"188,000","199,000","188,000","198,500","138,594",860,60
2017-10-16,"202,000","213,000","199,000","212,000","208,557",919,64
2017-10-17,"213,500","214,500","206,500","210,500","99,214",912,64
2017-10-18,"210,500","217,000","207,000","208,500","77,360",904,63
2017-10-19,"208,500","212,500","208,000","210,000","45,101",910,64
2017-10-20,"212,500","217,000","210,500","211,000","71,524",915,64
2017-10-23,"211,000","219,000","210,000","216,500","63,235",938,66
2017-10-24,"217,500","221,500","212,000","214,000","62,818",928,65
2017-10-25,"214,000","219,000","210,000","214,500","31,873",930,65
2017-10-26,"218,000","232,000","216,000","225,500","129,254",977,69
2017-10-27,"226,500","230,000","222,000","225,000","65,708",975,68
2017-10-30,"230,500","236,500","228,000","233,000","102,880",1010,71
2017-10-31,"233,000","241,500","227,000","229,000","107,673",993,70
2017-11-01,"226,000","229,000","220,500","222,000","104,145",962,68
2017-11-02,"221,000","225,500","216,000","224,500","85,289",973,68
2017-11-03,"224,500","228,000","221,500","228,000","39,854",988,69
2017-11-06,"226,000","231,500","224,000","227,500","56,561",986,69
2017-11-07,"250,000","254,000","243,500","246,500","258,495",1068,75
2017-11-08,"246,500","263,000","242,500","260,000","174,633",1127,79
2017-11-09,"257,000","261,000","252,000","253,000","109,902",1097,77
2017-11-10,"250,000","254,000","248,500","249,500","72,801",1081,76
2017-11-13,"251,500","255,500","245,000","246,000","106,805",1066,75
2017-11-14,"246,000","254,000","239,000","252,500","95,504",1094,77
2017-11-15,"251,500","254,500","244,000","251,000","60,794",1088,76
2017-11-16,"250,500","253,000","248,000","250,500","38,864",1086,76
2017-11-17,"251,500","262,000","249,000","259,000","99,920",1123,79
2017-11-20,"259,000","277,500","259,000","275,500","105,971",1194,84
2017-11-21,"275,500","279,000","268,500","269,000","82,706",1166,82
2017-11-22,"269,500","274,000","264,000","271,500","45,097",1177,83
2017-11-23,"270,500","271,000","262,000","262,500","67,687",1138,80
2017-11-24,"263,000","267,000","262,000","263,500","29,555",1142,80
2017-11-27,"265,500","280,500","264,000","276,000","87,062",1196,84
2017-11-28,"276,000","281,000","270,000","277,500","56,611",1203,84
2017-11-29,"277,500","284,500","274,500","277,500","63,673",1203,84
2017-11-30,"284,500","295,000","281,000","287,000","146,956",1244,87
2017-12-01,"293,500","294,000","282,500","284,500","59,387",1233,87
2017-12-04,"289,500","296,500","285,000","290,000","57,467",1257,88
2017-12-05,"290,500","301,000","286,500","294,500","56,696",1276,90
2017-12-06,"294,000","295,500","284,000","287,000","41,157",1244,87
2017-12-07,"286,000","289,000","275,500","281,000","68,830",1218,85
2017-12-08,"284,500","290,500","279,000","281,500","60,098",1220,86
2017-12-11,"280,000","283,000","273,000","278,000","50,918",1205,85
2017-12-12,"277,500","285,000","271,000","274,500","63,717",1190,83
2017-12-13,"274,000","289,000","269,500","289,000","61,962",1253,88
2017-12-14,"293,000","302,000","286,000","287,500","136,244",1246,87
2017-12-15,"291,000","299,000","291,000","299,000","67,207",1296,91
2017-12-18,"302,000","307,500","294,000","300,500","52,628",1303,91
2017-12-19,"298,000","299,000","284,000","292,000","70,909",1266,89
2017-12-20,"289,000","297,500","284,500","289,500","46,291",1255,88
2017-12-21,"289,500","289,500","277,500","281,000","46,267",1218,85
2017-12-22,"280,500","283,500","269,500","282,000","53,502",1222,86
2017-12-26,"280,000","290,000","277,000","290,000","38,343",1257,88
2017-12-27,"283,000","293,500","283,000","293,000","26,470",1270,89
2017-12-28,"293,000","302,500","289,000","300,000","37,287",1300,91
2018-01-02,"299,000","302,000","288,500","290,000","46,973",1566,83
2018-01-03,"286,000","291,500","285,000","287,500","45,020",1553,83
2018-01-04,"289,000","290,500","278,000","280,500","49,223",1515,81
2018-01-05,"280,000","291,500","280,000","288,500","53,611",1558,83
2018-01-08,"288,500","306,500","288,000","302,000","64,829",1631,87
2018-01-09,"305,000","311,000","295,500","310,500","60,421",1677,89
2018-01-10,"312,500","320,500","305,500","312,500","73,438",1688,90
2018-01-11,"312,500","315,000","302,500","311,500","47,103",1683,90
2018-01-12,"311,500","319,000","304,500","306,000","45,630",1653,88
2018-01-15,"308,000","310,000","300,000","301,500","50,186",1629,87
2018-01-16,"301,000","312,000","299,500","305,500","52,396",1650,88
2018-01-17,"303,000","327,000","303,000","322,000","83,291",1739,93
2018-01-18,"326,000","326,500","317,500","321,000","40,413",1734,92
2018-01-19,"318,500","323,500","316,500","323,000","54,985",1745,93
2018-01-22,"330,000","330,500","315,500","320,000","42,954",1729,92
2018-01-23,"318,000","324,000","310,500","318,500","49,083",1720,92
2018-01-24,"319,000","319,000","314,000","317,500","35,726",1715,91
2018-01-25,"319,000","319,000","305,000","310,000","62,515",1674,89
2018-01-26,"310,000","354,500","309,500","340,500","302,543",1839,98
2018-01-29,"343,500","348,500","328,000","331,000","113,240",1788,95
2018-01-30,"330,500","334,000","321,500","331,500","92,636",1791,95
2018-01-31,"340,500","351,000","329,000","343,000","172,574",1853,99
2018-02-01,"343,000","362,000","338,500","358,000","92,400",1934,103
2018-02-02,"358,000","366,000","353,500","357,500","69,046",1931,103
2018-02-05,"353,000","353,000","338,500","341,500","44,988",1845,98
2018-02-06,"331,000","347,500","322,000","347,500","96,267",1877,100
2018-02-07,"347,500","349,500","325,500","326,500","95,839",1764,94
2018-02-08,"323,500","335,000","321,000","325,500","90,633",1758,94
2018-02-09,"316,000","330,500","315,000","317,000","84,348",1712,91
2018-02-12,"320,500","327,000","308,500","322,000","68,102",1739,93
2018-02-13,"319,500","321,000","308,500","312,000","61,164",1685,90
2018-02-14,"314,000","322,000","308,000","309,500","71,619",1672,89
2018-02-19,"316,000","325,500","314,000","324,500","40,460",1753,93
2018-02-20,"322,000","323,500","316,000","317,000","33,345",1712,91
